play,author,act,scene,player,text,annotation,highlight,cutting,revision
,,4,1,THESEUS,"For now our observation is perform'd,","our observation: i.e., our observance of May Day rites",our observation,,
,,4,1,THESEUS,"And since we have the vaward of the day,","since...day: i.e., since it is still early/ vaward: vanguard or command the foremost place",since,,
,,4,1,THESEUS,My love shall hear the music of my hounds.,"music of the hounds: The cry of a pack of hounds in pursuit of hunted animals was compared to orchestral or vocal music, and its sound was much prized. At line 127, Theseus suggest that his hounds' music is more important to him than their speed.",music of my hounds,,
,,4,1,THESEUS,"Uncouple in the western valley, let them go:","uncouple: i.e., unleash the hounds",uncouple,,
,,4,1,THESEUS,"Dispatch, I say, and find the forester.",,,,
,,4,1,StageDirection,Exit an Attendant,,,,
,,4,1,THESEUS,"We will, fair queen, up to the mountain's top,",,,,
,,4,1,THESEUS,And mark the musical confusion,"mark...conjunction: i.e., listen to the sound created by the coming together of the cry of the hounds and its echo from the mountain",mark,,
,,4,1,THESEUS,Of hounds and echo in conjunction.,,,,
,,4,1,HIPPOLYTA,"I was with Hercules and Cadmus once,",Hercules: a hero in Greek and Roman mythology: Cadmus: legendary founder of the city of Thebes; Shakespeare uses him even though historically he lived before Theseus and Hercules,Hercules,,
,,4,1,HIPPOLYTA,When in a wood of Crete they bay'd the bear,"bay'd: brought to bay or drove to bay with barking hounds/ Crete: where Theseus slew the Minotaur and, thanks to Ariadne's thread, escaped from the labyrinth (see Sources essay for more info)",bay'd,,
,,4,1,HIPPOLYTA,With hounds of Sparta: never did I hear,"hounds of Sparta: Spartan hounds, celebrated for their hunting abilities",hounds of Sparta,,
,,4,1,HIPPOLYTA,"Such gallant chiding: for, besides the groves,","chiding: i.e., barking or the angry noise of hounds. This is the OED's earliest use of this word.",chiding,,
,,4,1,HIPPOLYTA,"The skies, the fountains, every region near",,,,
,,4,1,HIPPOLYTA,Seem'd all one mutual cry: I never heard,mutual: common is the most frequent definition of the word in Shakespeare,mutual,,
,,4,1,HIPPOLYTA,"So musical a discord, such sweet thunder.",,,,
,,4,1,THESEUS,"My hounds are bred out of the Spartan kind,",kind: strain or lineage,kind,,
,,4,1,THESEUS,"So flew'd, so sanded, and their heads are hung","So: i.e., like those of Sparta / flew'd: with large folds of flesh about the mouth/ sanded: i.e., sandy-colored OED first use of this word",So,,
,,4,1,THESEUS,"With ears that sweep away the morning dew,",,,,
,,4,1,THESEUS,"Crook-knee'd, and dew-lapp'd like Thessalian bulls,","dew-lapped: i.e., with folds of skin under their necks",dew-lap'd,,
,,4,1,THESEUS,"Slow in pursuit, but match'd in mouth like bells,","matched...each: i.e., their cry was like a set of bells, each voice chiming in tune with the others",match'd,,
,,4,1,THESEUS,Each under each. A cry more tuneable,"Each under each: i.e., like notes on a scale / cry: used to denote the pack of dogs when barking / tuneable: i.e., tuneful; harmonious; to a huntsman's ear, melodious",Each under each,,
,,4,1,THESEUS,"Was never holla'd to, nor cheer'd with horn,","cheer'd: encouraged, animated",cheer'd,,
,,4,1,THESEUS,"In Crete, in Sparta, nor in Thessaly:",Hippolyta's pack includes dogs from Crete and Sparta.,,,
,,4,1,THESEUS,"Judge when you hear. But, soft! what nymphs are these?",soft: i.e. stop a minute,soft,,
,,4,1,EGEUS,"My lord, this is my daughter here asleep,",,,,
,,4,1,EGEUS,"And this, Lysander, this Demetrius is,",,,,
,,4,1,EGEUS,"This Helena, old Nedar's Helena:",,,,
,,4,1,EGEUS,I wonder of their being here together.,of: at,of,,
,,4,1,THESEUS,No doubt they rose up early to observe,"observe...The Rite of May: i.e., celebrate May Day",observe,,
,,4,1,THESEUS,"The rite of May, and hearing our intent,",,,,
,,4,1,THESEUS,Came here in grace our solemnity.,"grace: to honor / solemnity: observance (i.e., of May Day rites)",grace,,
,,4,1,THESEUS,"But speak, Egeus, is not this the day",,,,
,,4,1,THESEUS,That Hermia should give answer of her choice?,,,,
,,4,1,EGEUS,"It is, my lord.",,,,
,,4,1,THESEUS,"Go, bid the huntsmen wake them with their horns.",,,,
,,4,1,StageDirection,"Horns and shout within. LYSANDER, DEMETRIUS, HELENA, and HERMIA wake and start up",,,,
,,4,1,THESEUS,"Good morrow, friends. Saint Valentine is past:","Saint Valentine: i.e., Valentine's Day (when birds proverbially chose their mates)",Saint Valentine,,
,,4,1,THESEUS,Begin these wood-birds but to couple now?,,,,
,,4,1,LYSANDER,"Pardon, my lord.","In some texts, there is a stage direction that precedes this line, ""The lovers kneel"". Kneeling and rising were common in Elizabethan social rituals. Here it may suggest the lovers' desire for mercy and to be given a chance to be heard.",,,
,,4,1,THESEUS,"I pray you all, stand up.",,,,
,,4,1,THESEUS,I know you two are rival enemies:,,,,
,,4,1,THESEUS,"How comes this gentle concord in the world,",,,,
,,4,1,THESEUS,"That hatred is so far from jealousy,","jealousy: suspicion, mistrust",jealousy,,
,,4,1,THESEUS,"To sleep by hate, and fear no enmity?",,,,
,,4,1,LYSANDER,"My lord, I shall reply amazedly,","amazedly: i.e., in a state of bewilderment (as if lost in a maze)",amazedly,,
,,4,1,LYSANDER,"Half sleep, half waking: but as yet, I swear,",,,,
,,4,1,LYSANDER,"I cannot truly say how I came here,",,,,
,,4,1,LYSANDER,"But, as I think,--for truly would I speak,","truly...speak: i.e., I wish to speak the truth",truly,,
,,4,1,LYSANDER,"And now do I bethink me, so it is,--",,,,
,,4,1,LYSANDER,I came with Hermia hither: our intent,,,,
,,4,1,LYSANDER,"Was to be gone from Athens, where we might,",,,,
,,4,1,LYSANDER,Without the peril of the Athenian law.,Without: outside of; beyond,Without,,
,,4,1,EGEUS,"Enough, enough, my lord, you have enough:",,,,
,,4,1,EGEUS,"I beg the law, the law, upon his head.",,,,
,,4,1,EGEUS,"They would have stolen away, they would, Demetrius,",,,,
,,4,1,EGEUS,"Thereby to have defeated you and me,",defeated: defrauded,defeated,,
,,4,1,EGEUS,"You of your wife and me of my consent,",,,,
,,4,1,EGEUS,Of my consent that she should be your wife.,,,,
,,4,1,DEMETRIUS,"My lord, fair Helen told me of their stealth,",,,,
,,4,1,DEMETRIUS,"Of this their purpose hither to this wood,","hither: i.e., to come here",hither,,
,,4,1,DEMETRIUS,"And I in fury hither follow'd them,",hither: here,hither,,
,,4,1,DEMETRIUS,Fair Helena in fancy following me.,"in fancy: i.e., drawn by her love",in fancy,,
,,4,1,DEMETRIUS,"But, my good lord, I wot not by what power,--",wot: know,wot,,
,,4,1,DEMETRIUS,"But by some power it is,--my love to Hermia,",,,,
,,4,1,DEMETRIUS,"Melted as the snow, seems to me now",,,,
,,4,1,DEMETRIUS,As the remembrance of an idle gaud,idle gaud: worthless trinket,idle gaud,,
,,4,1,DEMETRIUS,"Which in my childhood I did dote upon,",,,,
,,4,1,DEMETRIUS,"And all the faith, the virtue of my heart,",faith...heart: his heart's orientation to fidelity and virtue/ virtue: power or special quality,faith,,
,,4,1,DEMETRIUS,"The object and the pleasure of mine eye,",,,,
,,4,1,DEMETRIUS,"Is only Helena. To her, my lord,",,,,
,,4,1,DEMETRIUS,Was I betroth'd ere I saw Hermia:,,,,
,,4,1,DEMETRIUS,"But, like in sickness, did I loathe this food,","like a sickness: i.e., like one who is sick",like in sickness,,
,,4,1,DEMETRIUS,"But, as in health, come to my natural taste,",,,,
,,4,1,DEMETRIUS,"Now I do wish it, love it, long for it,",,,,
,,4,1,DEMETRIUS,And will for evermore be true to it.,,,,
,,4,1,THESEUS,"Fair lovers, you are fortunately met:",,,,
,,4,1,THESEUS,Of this discourse we more will hear anon.,,,,
,,4,1,THESEUS,"Egeus, I will overbear your will,","overbear: i.e., overrule",overbear,,
,,4,1,THESEUS,For in the temple by and by with us,,,,
,,4,1,THESEUS,These couples shall eternally be knit:,,,,
,,4,1,THESEUS,"And, for the morning now is something worn,","for: i.e., because / something: somewhat",for,,
,,4,1,THESEUS,Our purposed hunting shall be set aside.,,,,
,,4,1,THESEUS,"Away with us to Athens, three and three,",,,,
,,4,1,THESEUS,We'll hold a feast in great solemnity.,"in great solemnity: i.e., with great ceremony",in great solemnity,,
,,4,1,THESEUS,"Come, Hippolyta.",,,,
,,4,1,StageDirection,"Exeunt THESEUS, HIPPOLYTA, EGEUS, and train",,,,
,,4,1,DEMETRIUS,"These things seem small and undistinguishable,",,,,
,,4,1,HERMIA,"Methinks I see these things with parted eye,",parted: divided,parted,,
,,4,1,HERMIA,When every thing seems double.,,,,
,,4,1,HELENA,So methinks:,,,,
,,4,1,HELENA,"And I have found Demetrius like a jewel,","like a jewel...own: i.e., as if I had found a jewel whom someone else might claim",like a jewel,,
,,4,1,HELENA,"Mine own, and not mine own.",,,,
,,4,1,DEMETRIUS,Are you sure,,,,
,,4,1,DEMETRIUS,That we are awake? It seems to me,,,,
,,4,1,DEMETRIUS,"That yet we sleep, we dream. Do not you think",,,,
,,4,1,DEMETRIUS,"The duke was here, and bid us follow him?",,,,
,,4,1,HERMIA,"Yea, and my father.",,,,
,,4,1,HELENA,And Hippolyta.,,,,
,,4,1,LYSANDER,And he did bid us follow to the temple.,,,,
,,4,1,DEMETRIUS,"Why, then, we are awake: let's follow him",,,,
,,4,1,DEMETRIUS,And by the way let us recount our dreams.,,,,
,,4,1,StageDirection,Exeunt,,,,
,,4,1,BOTTOM,"[Awaking]  When my cue comes, call me, and I will",,,,
,,4,1,BOTTOM,"answer: my next is, 'Most fair Pyramus.' Heigh-ho!","next: i.e., my next line / Heigh ho!: This may signal either a call or a big yawn.",next,,
,,4,1,BOTTOM,"Peter Quince! Flute, the bellows-mender! Snout,",Some editors keep the question mark in Q1 so that Bottom is asking if Quince is present.,,,
,,4,1,BOTTOM,"the tinker! Starveling! God's my life, stolen","God's: i.e., perhaps, may God save or Good Lord! OED first use of this phrase",God's,,
,,4,1,BOTTOM,"hence, and left me asleep! I have had a most rare",,,,
,,4,1,BOTTOM,"vision. I have had a dream, past the wit of man to",wit of man: power of the human mind,wit of man,,
,,4,1,BOTTOM,"say what dream it was: man is but an ass, if he go","go about: i.e., try or should start trying",go about,,
,,4,1,BOTTOM,about to expound this dream. Methought I was--there,,,,
,,4,1,BOTTOM,"is no man can tell what. Methought I was,--and",,,,
,,4,1,BOTTOM,"methought I had,--but man is but a patched fool, if","patched: i.e., dressed in motley, such as a professional fool would wear; the fool usually wore a child's full length coat that had various colors arranged in simple patterns, stripes, or checks.",patched,,
,,4,1,BOTTOM,he will offer to say what methought I had. The eye,"The eye...dream was: This seems to be Bottom's confused memory of I Corinthian 2.9, where St. Paul writes: ""The eye hath not seen, and the ear hath not heard, neither have entered into the heart of man, the things which God hath prepared for them that love him"" (as translated in the Bishops' Bible [1585]).",,,
,,4,1,BOTTOM,"of man hath not heard, the ear of man hath not",,,,
,,4,1,BOTTOM,"seen, man's hand is not able to taste, his tongue",,,,
,,4,1,BOTTOM,"to conceive, nor his heart to report, what my dream",,,,
,,4,1,BOTTOM,was. I will get Peter Quince to write a ballad of,"ballad: a topical narrative set to a popular tune, like those printed as black-letter broadsides.",ballad,,
,,4,1,BOTTOM,"this dream: it shall be called Bottom's Dream,",,,,
,,4,1,BOTTOM,"because it hath no bottom, and I will sing it in the","because it hath no bottom: St Paul's Letter to the Corinthians continues (I Corinthians 2:10): ...the spirit searcheth all things, yea the deep things of God,"" words that again may be confusingly echoed in Bottom's reflection on the bottomlessness of his vision.",because it hath no bottom,,
,,4,1,BOTTOM,"latter end of a play, before the duke:",,,,
,,4,1,BOTTOM,"peradventure, to make it the more gracious, I shall",gracious: appealing,gracious,,
,,4,1,BOTTOM,sing it at her death.,,,,
,,4,1,StageDirection,Exit,,,,
,,4,2,StageDirection,SCENE II. Athens. QUINCE'S house.,,,,
,,4,2,StageDirection,"Enter QUINCE, FLUTE, SNOUT, and STARVELING",,,,
,,4,2,QUINCE,Have you sent to Bottom's house ? is he come home yet?,,,,
,,4,2,STARVELING,He cannot be heard of. Out of doubt he is,,,,
,,4,2,STARVELING,transported.,,,,
,,4,2,FLUTE,"If he come not, then the play is marred: it goes",*Marred* meaning spoiled or ruined.,marred,,
,,4,2,FLUTE,"not forward, doth it?",,,,
,,4,2,QUINCE,It is not possible: you have not a man in all,,,,
,,4,2,QUINCE,Athens able to discharge Pyramus but he.,,,,
,,4,2,FLUTE,"No, he hath simply the best wit of any handicraft",,,,
,,4,2,FLUTE,man in Athens.,,,,
,,4,2,QUINCE,"Yea and the best person too, and he is a very",Quince here describes Bottom's voice like that of a paramour. He doesn't realize that he has swapped the word 'paramour' for 'paragon' which means model.,,,
,,4,2,QUINCE,paramour for a sweet voice.,*Paramour* meaning a lover. See above annotation.,paramour,,
,,4,2,FLUTE,"You must say 'paragon:' a paramour is, God bless us,","Flute here is correcting Quince by providing the correct word for what was meant. Deciding it's pointless at this stage, he moves on delclaring that it is nonsense. ",,,
,,4,2,FLUTE,a thing of naught.,*Naught* meaning nothing. In response to Quince and his nonsense statement.,naught,,
,,4,2,StageDirection,Enter SNUG,,,,
,,4,2,SNUG,"Masters, the duke is coming from the temple, and",,,,
,,4,2,SNUG,there is two or three lords and ladies more married:,,,,
,,4,2,SNUG,"if our sport had gone forward, we had all been made",,,,
,,4,2,SNUG,men.,,,,
,,4,2,FLUTE,O sweet bully Bottom! Thus hath he lost sixpence a,[*Sixpence*](https://www.shakespeare.org.uk/explore-shakespeare/blogs/shakespeares-treasures/) was a british monetary unit that is no longer used. It was equivalent to six pennies,sixpence,,
,,4,2,FLUTE,"day during his life, he could not have 'scaped",,,,
,,4,2,FLUTE,sixpence a day: an the duke had not given him,,,,
,,4,2,FLUTE,"sixpence a day for playing Pyramus, I'll be hanged,",,,,
,,4,2,FLUTE,he would have deserved it: sixpence a day in,,,,
,,4,2,FLUTE,"Pyramus, or nothing.",,,,
,,4,2,StageDirection,Enter BOTTOM,,,,
,,4,2,BOTTOM,Where are these lads? where are these hearts?,,,,
,,4,2,QUINCE,Bottom! O most courageous day! O most happy hour!,,,,
,,4,2,BOTTOM,"Masters, I am to discourse wonders: but ask me not","*Discourse* meaning a verbal interchange of words. In this case, it is Bottom coming to share the experience he has just been through.  ",discourse,,
,,4,2,BOTTOM,"what, for if I tell you, I am no true Athenian. I",,,,
,,4,2,BOTTOM,"will tell you every thing, right as it fell out.",,,,
,,4,2,QUINCE,"Let us hear, sweet Bottom.",,,,
,,4,2,BOTTOM,"Not a word of me. All that I will tell you is, that",**PERFORMANCE TIP:** With forceful readiness and excitement. It's truly the moment before a show when the actors gather to have one last moment together before opening. An important ritual experineced by all actors.,,,
,,4,2,BOTTOM,"the duke hath dined. Get your apparel together,",*Apparel* meaning thier costumes.,apparel,,
,,4,2,BOTTOM,"good strings to your beards, new ribbons to your","""Good strings to your beards"" meaning another element of the costume which is the fake beard held on by a string. ",good strings to your beards,,
,,4,2,BOTTOM,"pumps, meet presently at the palace, every man look","""New ribbons to your pumps"" meaning ribbons for decorating shoes. ",pumps,,
,,4,2,BOTTOM,"o'er his part, for the short and the long is, our",,,,
,,4,2,BOTTOM,"play is preferred. In any case, let Thisby have",,,,
,,4,2,BOTTOM,"clean linen, and let not him that plays the lion","""Let Thibsy have clean linen"" meaning the costume should not be dirty or soiled. ",clean linen,,
,,4,2,BOTTOM,"pair his nails, for they shall hang out for the","""Let not him that plays the lion pair his nails"" meaning if the fingernails of the actor are long, leave them be and do not cut them so they have the appearance of  a lion's long nails. ",pair his nails,,
,,4,2,BOTTOM,"lion's claws. And, most dear actors, eat no onions",,,,
,,4,2,BOTTOM,"nor garlic, for we are to utter sweet breath, and I",,,,
,,4,2,BOTTOM,"do not doubt but to hear them say, it is a sweet","""No onions nor garlic, for we are to utter sweet breath"" Bottom exclaims to the actors. Essentially he is telling them not to eat onions or garlic before the performance for if the audience smells sweet breath, it must be a sweet comedy as well. ",sweet,,
,,4,2,BOTTOM,"comedy. No more words: away! go, away!",,,,
,,4,2,StageDirection,Exeunt,,,,
,,5,1,StageDirection,ACT V,,,,
,,5,1,StageDirection,SCENE I. Athens. The palace of THESEUS.,,,,
,,5,1,StageDirection,"Enter THESEUS, HIPPOLYTA, PHILOSTRATE, Lords and Attendants",,,,
,,5,1,HIPPOLYTA,"Tis strange my Theseus, that these",,,,
,,5,1,HIPPOLYTA,lovers speak of.,,,,
,,5,1,THESEUS,More strange than true: I never may believe,,,,
,,5,1,THESEUS,"These antique fables, nor these fairy toys.","*antique fables, nor these fairy toys"" meaning old legends and fairytales","antique fables, nor these fairy toys",,
,,5,1,THESEUS,"Lovers and madmen have such seething brains,",*seething brains* meaning agitated minds,seething brains,,
,,5,1,THESEUS,"Such shaping fantasies, that apprehend",*shaping fantasies* meaning creative imaginations; *apprehend* meaning perceive,"shaping fantasies, that apprehend",,
,,5,1,THESEUS,More than cool reason ever comprehends.,*cool* meaning unemotional,cool,,
,,5,1,THESEUS,"The lunatic, the lover and the poet",,,,
,,5,1,THESEUS,Are of imagination all compact:,*compact* meaning smiliar,compact,,
,,5,1,THESEUS,"One sees more devils than vast hell can hold,",,,,
,,5,1,THESEUS,"That is, the madman: the lover, all as frantic,",*all as frantic* meaning sees all as hallucinations,all as frantic,,
,,5,1,THESEUS,Sees Helen's beauty in a brow of Egypt:,*a brow of Egypt* meaning the face of an Egyptian,a brow of Egypt,,
,,5,1,THESEUS,"The poet's eye, in fine frenzy rolling,",*rolling* refers to rolling as if in a trance,rolling,,
,,5,1,THESEUS,"Doth glance from heaven to earth, from earth to heaven,",,,,
,,5,1,THESEUS,And as imagination bodies forth,*bodies forth* meaning that it makes avaialbe to the mind,bodies forth,,
,,5,1,THESEUS,"The forms of things unknown, the poet's pen",,,,
,,5,1,THESEUS,Turns them to shapes and gives to airy nothing,*airy nothing* meaning an illusion,airy nothing,,
,,5,1,THESEUS,A local habitation and a name.,,,,
,,5,1,THESEUS,"Such tricks hath strong imagination,",,,,
,,5,1,THESEUS,"That if it would but apprehend some joy,",,,,
,,5,1,THESEUS,"It comprehends some bringer of that joy,",,,,
,,5,1,THESEUS,"Or in the night, imagining some fear,",,,,
,,5,1,THESEUS,How easy is a bush supposed a bear!,,,,
,,5,1,HIPPOLYTA,"But all the story of the night told over,",,,,
,,5,1,HIPPOLYTA,"And all their minds transfigured so together,",*transfigured* meaning transformed,transfigured,,
,,5,1,HIPPOLYTA,More witnesseth than fancy's images,*witnesseth than fancy's images* meaning indactes more than imagination,witnesseth than fancy's images,,
,,5,1,HIPPOLYTA,"And grows to something of great constancy,",*constancy* meaning consistency,constancy,,
,,5,1,HIPPOLYTA,"But, howsoever, strange and admirable.",,,,
,,5,1,THESEUS,"Here come the lovers, full of joy and mirth.",,,,
,,5,1,StageDirection,"Enter LYSANDER, DEMETRIUS, HERMIA, and HELENA",,,,
,,5,1,THESEUS,"Joy, gentle friends! joy and fresh days of love",,,,
,,5,1,THESEUS,Accompany your hearts!,,,,
,,5,1,LYSANDER,More than to us,"Lysander is saying ""May more joy await you in your royla walks, meals, and bed!""",,,
,,5,1,LYSANDER,"Wait in your royal walks, your board, your bed!",ibid1,,,
,,5,1,THESEUS,"Come now, what masques, what dances shall we have,",*masques* meaning performances,masques,,
,,5,1,THESEUS,To wear away this long age of three hours,,,,
,,5,1,THESEUS,Between our after-supper and bed-time?,*after-supper* meaning dessert,after-supper,,
,,5,1,THESEUS,Where is our usual manager of mirth?,*mirth* meaning festivities,mirth,,
,,5,1,THESEUS,"What revels are in hand? Is there no play,","""What entertainment is lined up""",What revels are in hand,,
,,5,1,THESEUS,To ease the anguish of a torturing hour?,,,,
,,5,1,THESEUS,Call Philostrate.,,,,
,,5,1,PHILOSTRATE,"Here, mighty Theseus.",,,,
,,5,1,THESEUS,"Say, what abridgement have you for this evening?",*abridgement* meaning a a short entertainment,abridgement,,
,,5,1,THESEUS,What masque? what music? How shall we beguile,*beguile* meaning to while away,beguile,,
,,5,1,THESEUS,"The lazy time, if not with some delight?",,,,
,,5,1,PHILOSTRATE,There is a brief how many sports are ripe:,"""Here is a short account of all the entertainments that are ready""",,,
,,5,1,PHILOSTRATE,Make choice of which your highness will see first.,,,,
,,5,1,StageDirection,Giving a paper,,,,
,,5,1,THESEUS,"[Reads]  'The battle with the Centaurs, to be sung",,,,
,,5,1,THESEUS,By an Athenian eunuch to the harp.',,,,
,,5,1,THESEUS,"We'll none of that: that have I told my love,",,,,
,,5,1,THESEUS,In glory of my kinsman Hercules.,,,,
,,5,1,StageDirection,Reads,,,,
,,5,1,THESEUS,"The riot of the tipsy Bacchanals,",,,,
,,5,1,THESEUS,Tearing the Thracian singer in their rage.',,,,
,,5,1,THESEUS,"That is an old device, and it was play'd",,,,
,,5,1,THESEUS,When I from Thebes came last a conqueror.,,,,
,,5,1,StageDirection,Reads,,,,
,,5,1,THESEUS,The thrice three Muses mourning for the death,,,,
,,5,1,THESEUS,"Of Learning, late deceased in beggary.'",*late deceased in beggary* meaning recently died in poverty,late deceased in beggary,,
,,5,1,THESEUS,"That is some satire, keen and critical,",,,,
,,5,1,THESEUS,Not sorting with a nuptial ceremony.,*not sorting* meaning not appropriate for,not sorting,,
,,5,1,StageDirection,Reads,,,,
,,5,1,THESEUS,A tedious brief scene of young Pyramus,A scene that is both too long and too short,tedious brief scene,,
,,5,1,THESEUS,"And his love Thisbe, very tragical mirth.'",*tragical mirth* meaning serious merriment,tragical mirth,,
,,5,1,THESEUS,Merry and tragical! tedious and brief!,,,,
,,5,1,THESEUS,"That is, hot ice and wondrous strange snow.",,,,
,,5,1,THESEUS,How shall we find the concord of this discord?,*concord of this discord* meaning resolution of this contradiction,concord of this discord,,
,,5,1,PHILOSTRATE,"A play there is, my lord, some ten words long,",,,,
,,5,1,PHILOSTRATE,"Which is as brief as I have known a play,",,,,
,,5,1,PHILOSTRATE,"But by ten words, my lord, it is too long,",,,,
,,5,1,PHILOSTRATE,"Which makes it tedious, for in all the play",,,,
,,5,1,PHILOSTRATE,"There is not one word apt, one player fitted:",*apt* meaning appropriate; *player fitted* meaning suitable actor,apt,,
,,5,1,PHILOSTRATE,"And tragical, my noble lord, it is,",,,,
,,5,1,PHILOSTRATE,For Pyramus therein doth kill himself.,,,,
,,5,1,PHILOSTRATE,"Which, when I saw rehearsed, I must confess,",,,,
,,5,1,PHILOSTRATE,"Made mine eyes water, but more merry tears",,,,
,,5,1,PHILOSTRATE,The passion of loud laughter never shed.,,,,
,,5,1,THESEUS,What are they that do play it?,,,,
,,5,1,PHILOSTRATE,"Hard-handed men that work in Athens here,",*hard-handed* meaning laborers,hard-handed,,
,,5,1,PHILOSTRATE,"Which never labour'd in their minds till now,",,,,
,,5,1,PHILOSTRATE,And now have toil'd their unbreathed memories,"*toil'd their unbreathed memories"" meaning exhausted their inexperienced minds",toil'd their unbreathed memories,,
,,5,1,PHILOSTRATE,"With this same play, against your nuptial.",*against your nuptial* meaning for your wedding,against your nuptial,,
,,5,1,THESEUS,And we will hear it.,,,,
,,5,1,PHILOSTRATE,"No, my noble lord,",,,,
,,5,1,PHILOSTRATE,"It is not for you: I have heard it over,",,,,
,,5,1,PHILOSTRATE,"And it is nothing, nothing in the world,",,,,
,,5,1,PHILOSTRATE,"Unless you can find sport in their intents,",*sport* meaning entertainment,sport,,
,,5,1,PHILOSTRATE,"Extremely stretch'd and conn'd with cruel pain,","""memorized with great effort""",,,
,,5,1,PHILOSTRATE,To do you service.,,,,
,,5,1,THESEUS,"I will hear that play,",,,,
,,5,1,THESEUS,"For never anything can be amiss,",,,,
,,5,1,THESEUS,When simpleness and duty tender it.,*simpleness* meaning sincerity; *tender* meaning offer,simpleness,,
,,5,1,THESEUS,"Go, bring them in: and take your places, ladies.",,,,
,,5,1,StageDirection,Exit PHILOSTRATE,,,,
,,5,1,HIPPOLYTA,I love not to see wretchedness o'er charged,She doesn't want to see the simple people of the Duke's kingdon over burdened.,,,
,,5,1,HIPPOLYTA,And duty in his service perishing.,ibid1,,,
,,5,1,THESEUS,"Why, gentle sweet, you shall see no such thing.",,,,
,,5,1,HIPPOLYTA,He says they can do nothing in this kind.,,,,
,,5,1,THESEUS,"The kinder we, to give them thanks for nothing.",,,,
,,5,1,THESEUS,Our sport shall be to take what they mistake:,*take* meaning comprehend,take,,
,,5,1,THESEUS,"And what poor duty cannot do, noble respect",,,,
,,5,1,THESEUS,"Takes it in might, not merit.","""appreciate the efforts rather than the results""",,,
,,5,1,THESEUS,"Where I have come, great clerks have purposed","""Where I have traveled great intellectuals have intended to greet me with prepared speeches""",,,
,,5,1,THESEUS,"To greet me with premeditated welcomes,",ibid1,,,
,,5,1,THESEUS,"Where I have seen them shiver and look pale,",,,,
,,5,1,THESEUS,"Make periods in the midst of sentences,",,,,
,,5,1,THESEUS,Throttle their practised accent in their fears,"*throttle their practised accent"" meaning choked on their words",throttle their practised accent,,
,,5,1,THESEUS,"And in conclusion dumbly have broke off,",,,,
,,5,1,THESEUS,"Not paying me a welcome. Trust me, sweet,",,,,
,,5,1,THESEUS,"Out of this silence yet I pick'd a welcome,",,,,
,,5,1,THESEUS,And in the modesty of fearful duty,,,,
,,5,1,THESEUS,I read as much as from the rattling tongue,,,,
,,5,1,THESEUS,Of saucy and audacious eloquence.,*saucy and audacious* meaning elaborate and confident,saucy and audacious,,
,,5,1,THESEUS,"Love, therefore, and tongue-tied simplicity",*simplicity* meaning sincerity,simplicity,,
,,5,1,THESEUS,"In least speak most, to my capacity.",*capacity* meaning intelligence,capacity,,
,,5,1,StageDirection,Re-enter PHILOSTRATE,,,,
,,5,1,PHILOSTRATE,"So please your grace, the Prologue is address'd.",,,,
,,5,1,THESEUS,Let him approach.,,,,
,,5,1,StageDirection,Flourish of trumpets,,,,
,,5,1,StageDirection,Enter QUINCE for the Prologue,,,,
,,5,1,Prologue,"If we offend, it is with our good will.",,,,
,,5,1,Prologue,"That you should think, we come not to offend,",,,,
,,5,1,Prologue,"But with good will. To show our simple skill,",,,,
,,5,1,Prologue,That is the true beginning of our end.,,,,
,,5,1,Prologue,Consider then we come but in despite.,,,,
,,5,1,Prologue,"We do not come as minding to contest you,",,,,
,,5,1,Prologue,Our true intent is. All for your delight,,,,
,,5,1,Prologue,"We are not here. That you should here repent you,",,,,
,,5,1,Prologue,The actors are at hand and by their show,,,,
,,5,1,Prologue,You shall know all that you are like to know.,,,,
,,5,1,THESEUS,This fellow doth not stand upon points.,*stand upon points* meaning pay attention to punctuation,stand upon points,,
,,5,1,LYSANDER,"He hath rid his prologue like a rough colt, he knows",,,,
,,5,1,LYSANDER,"not the stop. A good moral, my lord: it is not",,,,
,,5,1,LYSANDER,"enough to speak, but to speak true.",,,,
,,5,1,HIPPOLYTA,Indeed he hath played on his prologue like a child,,,,
,,5,1,HIPPOLYTA,"on a recorder, a sound, but not in government.",*government* meaning under control,government,,
,,5,1,THESEUS,"His speech, was like a tangled chain, nothing",,,,
,,5,1,THESEUS,"impaired, but all disordered. Who is next?",,,,
,,5,1,StageDirection,"Enter Pyramus and Thisbe, Wall, Moonshine, and Lion",,,,
,,5,1,Prologue,"Gentles, perchance you wonder at this show,",,,,
,,5,1,Prologue,"But wonder on, till truth make all things plain.",,,,
,,5,1,Prologue,"This man is Pyramus, if you would know,",,,,
,,5,1,Prologue,This beauteous lady Thisby is certain.,,,,
,,5,1,Prologue,"This man, with lime and rough-cast, doth present",,,,
,,5,1,Prologue,"Wall, that vile Wall which did these lovers sunder,",,,,
,,5,1,Prologue,"And through Wall's chink, poor souls, they are content",,,,
,,5,1,Prologue,To whisper. At the which let no man wonder.,,,,
,,5,1,Prologue,"This man, with lanthorn, dog, and bush of thorn,",,,,
,,5,1,Prologue,"Presenteth Moonshine, for, if you will know,",,,,
,,5,1,Prologue,By moonshine did these lovers think no scorn,,,,
,,5,1,Prologue,"To meet at Ninus' tomb, there, there to woo.",,,,
,,5,1,Prologue,"This grisly beast, which Lion hight by name,",,,,
,,5,1,Prologue,"The trusty Thisby, coming first by night,",,,,
